fips,fct_date,horizon,avl_date,method,value,fct_std
1001,2020-09-20,0,2020-09-13,mob,567.0744125294655,1182.231158094856
1001,2020-09-27,1,2020-09-13,mob,638.1846137514957,1887.2471287696333
1001,2020-10-04,2,2020-09-13,mob,333.83906738712966,407.51655770017805
1003,2020-09-20,0,2020-09-13,mob,372.9852366485659,374.0294735748436
1003,2020-09-27,1,2020-09-13,mob,417.66942493614715,380.8386928199073
1003,2020-10-04,2,2020-09-13,mob,398.11735071661764,410.6385283985514
1005,2020-09-20,0,2020-09-13,mob,595.8925705366653,1497.0932074730265
1005,2020-09-27,1,2020-09-13,mob,564.7674061652293,1370.3838201737394
1005,2020-10-04,2,2020-09-13,mob,359.0450623488742,407.1019104589392
1007,2020-09-20,0,2020-09-13,mob,72.598814124985,116.06521120106237
1007,2020-09-27,1,2020-09-13,mob,59.096224662827176,89.36504150688688
1007,2020-10-04,2,2020-09-13,mob,58.10371250703316,94.29753453661846
1009,2020-09-20,0,2020-09-13,mob,1283.6716390941692,3329.0637929516465
1009,2020-09-27,1,2020-09-13,mob,1092.6664166330258,2323.7711645027052
1009,2020-10-04,2,2020-09-13,mob,658.7721887616602,886.0220512250743
1011,2020-09-20,0,2020-09-13,mob,36.93503494931542,60.90996017152938
1011,2020-09-27,1,2020-09-13,mob,41.58386200963447,73.47387775120423
1011,2020-10-04,2,2020-09-13,mob,69.3516441927932,157.19318226407862
1013,2020-09-20,0,2020-09-13,mob,36.20457942605218,53.61087120264676
1013,2020-09-27,1,2020-09-13,mob,36.01730247874065,48.57301571415793
1013,2020-10-04,2,2020-09-13,mob,72.01800148659225,102.78173271146248
1015,2020-09-20,0,2020-09-13,mob,372.4636548533974,375.452433661428
1015,2020-09-27,1,2020-09-13,mob,560.2240177840271,540.7767031162598
1015,2020-10-04,2,2020-09-13,mob,557.9954475895056,561.2207345677816
1017,2020-09-20,0,2020-09-13,mob,876.3185675711038,1536.3281100257764
1017,2020-09-27,1,2020-09-13,mob,1029.0454815884398,1982.580454409182
1017,2020-10-04,2,2020-09-13,mob,626.7079709085077,855.0245830526021
1019,2020-09-20,0,2020-09-13,mob,492.7751368195425,1309.260424726645
1019,2020-09-27,1,2020-09-13,mob,460.97263392017334,1147.7908607371025
1019,2020-10-04,2,2020-09-13,mob,247.0700373878446,398.86216984973635
1021,2020-09-20,0,2020-09-13,mob,249.92104978116458,314.16437118662583
1021,2020-09-27,1,2020-09-13,mob,270.430938267344,355.7548541078472
1021,2020-10-04,2,2020-09-13,mob,268.5259344435113,380.5163244546493
