fips,fct_date,horizon,avl_date,method,value,fct_std
1001,2020-10-04,0,2020-09-27,mob,235.46342875929773,571.1610862989457
1001,2020-10-11,1,2020-09-27,mob,242.85362815515137,497.94936023632795
1001,2020-10-18,2,2020-09-27,mob,148.63221984711774,191.7480956973189
1003,2020-10-04,0,2020-09-27,mob,436.86056024882606,446.4523480818318
1003,2020-10-11,1,2020-09-27,mob,419.6640160365624,413.433801053695
1003,2020-10-18,2,2020-09-27,mob,711.2620022070955,779.8387484894835
1005,2020-10-04,0,2020-09-27,mob,24.00991572310793,28.571231510605912
1005,2020-10-11,1,2020-09-27,mob,25.192349457503422,33.80523060648169
1005,2020-10-18,2,2020-09-27,mob,4.580834602945755,7.260670225848192
1007,2020-10-04,0,2020-09-27,mob,53.4745851758829,79.23015316268135
1007,2020-10-11,1,2020-09-27,mob,57.34388635062912,107.85650331680613
1007,2020-10-18,2,2020-09-27,mob,53.73359675144066,84.64834544852955
1009,2020-10-04,0,2020-09-27,mob,130.71416639025273,190.80832374343913
1009,2020-10-11,1,2020-09-27,mob,192.47075614899052,231.39130406859942
1009,2020-10-18,2,2020-09-27,mob,200.44574965970384,257.9629823550613
1011,2020-10-04,0,2020-09-27,mob,55.51795729871181,183.20104516037384
1011,2020-10-11,1,2020-09-27,mob,56.359167155510214,198.67934774537403
1011,2020-10-18,2,2020-09-27,mob,23.48168731574951,58.176824020550896
1013,2020-10-04,0,2020-09-27,mob,29.611274862273806,38.63191573304574
1013,2020-10-11,1,2020-09-27,mob,32.1060696488652,44.54122180294983
1013,2020-10-18,2,2020-09-27,mob,30.183230572376498,43.0935185181684
1015,2020-10-04,0,2020-09-27,mob,344.59259823163734,353.6562085181757
1015,2020-10-11,1,2020-09-27,mob,331.0134641280513,348.56796131494264
1015,2020-10-18,2,2020-09-27,mob,341.9151563122075,365.3709584218788
1017,2020-10-04,0,2020-09-27,mob,26.46329724739877,65.12374506417622
1017,2020-10-11,1,2020-09-27,mob,17.339838533523647,50.64549874825328
1017,2020-10-18,2,2020-09-27,mob,10.570787630711274,14.323355528848445
1019,2020-10-04,0,2020-09-27,mob,90.83614427657656,197.86693721453813
1019,2020-10-11,1,2020-09-27,mob,118.03097548539185,380.282035478014
1019,2020-10-18,2,2020-09-27,mob,73.93704886869358,126.32822571731306
1021,2020-10-04,0,2020-09-27,mob,177.4288923067534,208.029893524293
1021,2020-10-11,1,2020-09-27,mob,179.09427650579636,261.40690082144835
1021,2020-10-18,2,2020-09-27,mob,188.01644343240503,246.58455030379483
1023,2020-10-04,0,2020-09-27,mob,13.708115974120359,24.245421487321227
1023,2020-10-11,1,2020-09-27,mob,18.419220548020135,28.616981238452485
1023,2020-10-18,2,2020-09-27,mob,20.18253686164385,43.58885429027561
1025,2020-10-04,0,2020-09-27,mob,61.53832218728768,74.07624471534021
1025,2020-10-11,1,2020-09-27,mob,64.47316428026458,116.78366496694919
1025,2020-10-18,2,2020-09-27,mob,77.66266039523305,104.78353790490864
1027,2020-10-04,0,2020-09-27,mob,105.18060127100252,199.1834949904467
1027,2020-10-11,1,2020-09-27,mob,72.61050923189696,133.5148643606492
1027,2020-10-18,2,2020-09-27,mob,65.36691660642504,94.51776460342221
1029,2020-10-04,0,2020-09-27,mob,77.77265621352146,142.39696205910488
1029,2020-10-11,1,2020-09-27,mob,62.24220606814242,114.520355539153
1029,2020-10-18,2,2020-09-27,mob,56.89775522203092,83.7264588065391
1031,2020-10-04,0,2020-09-27,mob,116.64328410677565,121.84307060303763
1031,2020-10-11,1,2020-09-27,mob,118.05766900387556,146.04851547134692
1031,2020-10-18,2,2020-09-27,mob,82.96418221181581,103.59967802131557
1033,2020-10-04,0,2020-09-27,mob,93.09916333274164,104.9782308401365
1033,2020-10-11,1,2020-09-27,mob,95.45806014615968,108.94542629700493
1033,2020-10-18,2,2020-09-27,mob,118.50261528272976,145.73381674173731
1035,2020-10-04,0,2020-09-27,mob,19.913826941085148,30.940029625357862
1035,2020-10-11,1,2020-09-27,mob,22.150581693278347,34.71844266869621
1035,2020-10-18,2,2020-09-27,mob,32.92955262705781,54.38460157655864
1037,2020-10-04,0,2020-09-27,mob,6.0219082198629135,12.323233666462276
1037,2020-10-11,1,2020-09-27,mob,6.412887547522368,16.039850871770362
1037,2020-10-18,2,2020-09-27,mob,5.86716709119277,11.644543412332625
1039,2020-10-04,0,2020-09-27,mob,15.632418564789564,22.070619657441664
1039,2020-10-11,1,2020-09-27,mob,17.653380219037004,22.270999466038536
1039,2020-10-18,2,2020-09-27,mob,20.01233885713802,24.225264302956504
1041,2020-10-04,0,2020-09-27,mob,23.966972486154308,37.590841209313616
1041,2020-10-11,1,2020-09-27,mob,47.86846963744921,76.03238328541308
1041,2020-10-18,2,2020-09-27,mob,38.986331339779575,66.06245840324887
1043,2020-10-04,0,2020-09-27,mob,104.00460780128668,121.23069718414145
1043,2020-10-11,1,2020-09-27,mob,98.46562106212744,113.85964527284945
1043,2020-10-18,2,2020-09-27,mob,131.3957227217636,150.59999188304062
1045,2020-10-04,0,2020-09-27,mob,71.90139640509686,87.971571856143
1045,2020-10-11,1,2020-09-27,mob,71.6681407117469,96.67536024348543
1045,2020-10-18,2,2020-09-27,mob,75.58351852385164,116.16360627818815
1047,2020-10-04,0,2020-09-27,mob,74.73479983847386,224.33899422342324
1047,2020-10-11,1,2020-09-27,mob,44.5104480804511,85.71304351901139
1047,2020-10-18,2,2020-09-27,mob,34.684303834776685,43.823722182417285
