fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
1001,2020-09-13,0,2020-09-06,spatial,74.25984349876173,6.581730382526464,62.29285367405497,88.52579439232511
1001,2020-09-20,1,2020-09-06,spatial,73.94407394041694,6.468004459358259,62.12165696598289,88.01642354613801
1001,2020-09-27,2,2020-09-06,spatial,74.03815350006558,6.983181007276433,61.404356810875846,89.27132305257486
1001,2020-10-04,3,2020-09-06,spatial,73.9037002471941,6.658504452943597,61.878068364742695,88.26644164185242
1003,2020-09-13,0,2020-09-06,spatial,232.33846276258632,27.329363949057733,184.01710922901933,293.3485995136419
1003,2020-09-20,1,2020-09-06,spatial,231.13210591290104,20.95721714243869,192.93343716108726,276.89368504396907
1003,2020-09-27,2,2020-09-06,spatial,232.2358648678674,25.72532025796691,186.59518434901318,289.0401331582467
1003,2020-10-04,3,2020-09-06,spatial,229.5173257605856,27.74160847335444,180.87802881731392,291.23605099376414
1005,2020-09-13,0,2020-09-06,spatial,17.874674954463217,1.7313185209420932,14.764630619013445,21.639823776984095
1005,2020-09-20,1,2020-09-06,spatial,17.933887179702698,1.8444673017803792,14.623355236377142,21.993879255167823
1005,2020-09-27,2,2020-09-06,spatial,17.999802998859074,1.8537689398766648,14.655983796107366,22.106527443336066
1005,2020-10-04,3,2020-09-06,spatial,17.953308065630612,1.8506526163862065,14.638464734519205,22.018789288699537
1007,2020-09-13,0,2020-09-06,spatial,19.98344780522737,2.43205382107701,15.704888426057332,25.42763599145794
1007,2020-09-20,1,2020-09-06,spatial,19.97442853621708,1.8087111461680865,16.674922230881936,23.926815958969613
1007,2020-09-27,2,2020-09-06,spatial,20.067571747133602,2.0268612168865885,16.42670632768154,24.515409711058783
1007,2020-10-04,3,2020-09-06,spatial,19.935172378000527,1.9298964799518317,16.447582552628383,24.16228016907491
1009,2020-09-13,0,2020-09-06,spatial,73.07838896490831,6.953026297133029,60.48804722832178,88.28935927701633
1009,2020-09-20,1,2020-09-06,spatial,73.15968972731291,6.7745313805691385,60.846904677819396,87.9640505846107
1009,2020-09-27,2,2020-09-06,spatial,72.89531586599612,6.926480176322767,60.36334243619325,88.02903982363459
1009,2020-10-04,3,2020-09-06,spatial,73.39430595498928,8.704107203487847,58.12284232605039,92.67826436286086
1011,2020-09-13,0,2020-09-06,spatial,9.025818864231033,0.8601086699527657,7.470767494526202,10.90455649029342
1011,2020-09-20,1,2020-09-06,spatial,8.995997055526516,0.8674844746933482,7.4348614406270075,10.884932243769805
1011,2020-09-27,2,2020-09-06,spatial,10.347189750685374,0.32005862998317325,9.726349160727056,11.007659088467813
1011,2020-10-04,3,2020-09-06,spatial,8.996345663085439,0.7979199091960288,7.5409473384796755,10.7326349935807
1013,2020-09-13,0,2020-09-06,spatial,9.009967549847945,0.8069266264569457,7.5447694604181965,10.759707857900978
1013,2020-09-20,1,2020-09-06,spatial,9.000291866151219,0.8617133619809252,7.443742751831008,10.882328470577809
1013,2020-09-27,2,2020-09-06,spatial,9.03506286183192,0.8711360468971596,7.454935509866189,10.950109603123806
1013,2020-10-04,3,2020-09-06,spatial,8.953746413579337,0.7895602657645872,7.515316550376282,10.667491422523092
1015,2020-09-13,0,2020-09-06,spatial,225.98321453499022,19.58558431753821,190.04618376379952,268.7158049700078
1015,2020-09-20,1,2020-09-06,spatial,225.4163651659385,23.18814381295733,183.6777516873468,276.6395887244743
1015,2020-09-27,2,2020-09-06,spatial,224.7135872167993,20.3108003457646,187.80933547607884,268.86946887831226
1015,2020-10-04,3,2020-09-06,spatial,225.6479457269706,19.96774008410355,189.1596493985181,269.1747186712684
1017,2020-09-13,0,2020-09-06,spatial,30.047171670222465,3.655633583171959,23.66147225902344,38.156227790750386
1017,2020-09-20,1,2020-09-06,spatial,29.885276549765454,2.883343920762285,24.691210784133037,36.17197075770382
1017,2020-09-27,2,2020-09-06,spatial,30.006802384582077,2.9839005801503666,24.61841314867633,36.57458276898622
1017,2020-10-04,3,2020-09-06,spatial,30.05912300028941,2.8865260038201845,24.833055206654443,36.38500651761954
1019,2020-09-13,0,2020-09-06,spatial,52.909006726926826,6.044225114657923,42.20669789974794,66.32508895813676
1019,2020-09-20,1,2020-09-06,spatial,52.87434068246986,5.310726455458342,43.31879683075072,64.53770896566786
1019,2020-09-27,2,2020-09-06,spatial,53.10306872539774,5.935106345990237,42.575131983319714,66.23434330536247
1019,2020-10-04,3,2020-09-06,spatial,53.01857191503488,4.591366156554,44.62607116910832,62.98938925763138
1021,2020-09-13,0,2020-09-06,spatial,106.15570536858007,10.52925894191066,87.20710522997456,129.22150956144137
1021,2020-09-20,1,2020-09-06,spatial,105.61383599669159,11.741450098038168,84.85369907932821,131.45310664073855
1021,2020-09-27,2,2020-09-06,spatial,106.37658749944522,9.114218764857029,89.62983404465416,126.2523632743695
1021,2020-10-04,3,2020-09-06,spatial,99.6886438980375,5.1846329280803785,89.84022316896383,110.61666335734172
1023,2020-09-13,0,2020-09-06,spatial,6.010912882893788,0.4992234378579034,5.093915915080663,7.092985885136338
1023,2020-09-20,1,2020-09-06,spatial,6.017604113035724,0.6324887846011638,4.890313978818199,7.404751395937038
1023,2020-09-27,2,2020-09-06,spatial,5.991092367030099,0.6137712823700715,4.899397487569011,7.326041179830018
1023,2020-10-04,3,2020-09-06,spatial,5.91891434516392,0.3940868421900261,5.182814339067235,6.759560488460853
1025,2020-09-13,0,2020-09-06,spatial,21.043830237310804,1.348017435192923,18.52688583174742,23.90271063785081
1025,2020-09-20,1,2020-09-06,spatial,20.997031535728567,1.7855433270997236,17.722551143438718,24.876516351631555
1025,2020-09-27,2,2020-09-06,spatial,20.963243021334684,1.94914831131406,17.405629993919927,25.248012173362703
1025,2020-10-04,3,2020-09-06,spatial,27.46299057090404,1.174680608083082,25.214422768971136,29.91208079630132
1027,2020-09-13,0,2020-09-06,spatial,59.42724395458329,6.493045311300832,47.840031366043284,73.82096589811756
1027,2020-09-20,1,2020-09-06,spatial,58.85526163725911,4.6413832747125445,50.29322672672578,68.87491711780521
1027,2020-09-27,2,2020-09-06,spatial,59.24811087959939,6.424267501640247,47.78326507015191,73.46376681559286
1027,2020-10-04,3,2020-09-06,spatial,59.173508975304,7.3911148456917894,46.21451806163038,75.76632433515537
1029,2020-09-13,0,2020-09-06,spatial,64.27525008273922,5.783511839573407,53.7873026233201,76.80823487526015
1029,2020-09-20,1,2020-09-06,spatial,64.3264387727837,6.3424282671207095,52.91954031703209,78.19211392236747
1029,2020-09-27,2,2020-09-06,spatial,66.78661976089751,4.069199725056167,59.135788224808856,75.4272956019455
1029,2020-10-04,3,2020-09-06,spatial,64.7882143457457,4.971808918352074,55.628876037668974,75.45564492922621
1031,2020-09-13,0,2020-09-06,spatial,78.06320288096632,7.226437340770217,64.98794624155711,93.76913714713044
1031,2020-09-20,1,2020-09-06,spatial,94.77550588504238,4.707784579942625,85.83594936006419,104.64609039373929
1031,2020-09-27,2,2020-09-06,spatial,78.14521408108189,7.282129092023291,64.92506500497372,94.0572717687738
1031,2020-10-04,3,2020-09-06,spatial,91.33007357797024,3.1436301222711114,85.25107344872448,97.84254910026891
