fips,fct_date,horizon,avl_date,method,value,fct_std
1001,2020-09-27,0,2020-09-20,spatial_mob,178.93202902550445,428.43999883948163
1001,2020-10-04,1,2020-09-20,spatial_mob,122.27876604207572,100.74136341208124
1001,2020-10-11,2,2020-09-20,spatial_mob,168.13944470881103,236.0897064721849
1001,2020-10-18,3,2020-09-20,spatial_mob,161.96110475815198,224.7182081231069
1003,2020-09-27,0,2020-09-20,spatial_mob,602.7607584745281,614.6179199751929
1003,2020-10-04,1,2020-09-20,spatial_mob,607.0070612718596,554.4907887085645
1003,2020-10-11,2,2020-09-20,spatial_mob,824.6795761193525,1384.23538910575
1003,2020-10-18,3,2020-09-20,spatial_mob,696.0128213740277,924.1986604413303
1005,2020-09-27,0,2020-09-20,spatial_mob,75.42268525773858,81.36652206425558
1005,2020-10-04,1,2020-09-20,spatial_mob,95.76117635004476,125.03337196047792
1005,2020-10-11,2,2020-09-20,spatial_mob,97.85575678271395,159.5477335755274
1005,2020-10-18,3,2020-09-20,spatial_mob,91.22232111769794,116.20181653875272
1007,2020-09-27,0,2020-09-20,spatial_mob,82.24343295792372,192.52734277289298
1007,2020-10-04,1,2020-09-20,spatial_mob,37.77836246146354,44.697952104734505
1007,2020-10-11,2,2020-09-20,spatial_mob,35.69655826568168,38.09527807017825
1007,2020-10-18,3,2020-09-20,spatial_mob,33.78206051592309,30.35221636493555
1009,2020-09-27,0,2020-09-20,spatial_mob,88.76764866677759,79.76842701471737
1009,2020-10-04,1,2020-09-20,spatial_mob,88.88637591975977,78.15720204733702
1009,2020-10-11,2,2020-09-20,spatial_mob,118.20647520206207,157.14473105769062
1009,2020-10-18,3,2020-09-20,spatial_mob,128.03387909971173,217.0801310406497
1011,2020-09-27,0,2020-09-20,spatial_mob,28.400596226735157,29.65959318529749
1011,2020-10-04,1,2020-09-20,spatial_mob,26.49470933093786,17.465063937788706
1011,2020-10-11,2,2020-09-20,spatial_mob,26.27348339971307,16.76383687752521
1011,2020-10-18,3,2020-09-20,spatial_mob,32.03291521985861,47.214259084458064
1013,2020-09-27,0,2020-09-20,spatial_mob,12.083284466001878,16.64875460281537
1013,2020-10-04,1,2020-09-20,spatial_mob,19.446497476783204,11.94662834323494
1013,2020-10-11,2,2020-09-20,spatial_mob,14.589780670636586,22.95715941582959
1013,2020-10-18,3,2020-09-20,spatial_mob,12.935010715833535,18.629932139397088
1015,2020-09-27,0,2020-09-20,spatial_mob,465.04508931245005,864.0548796777707
1015,2020-10-04,1,2020-09-20,spatial_mob,381.40775360248773,787.0897498269778
1015,2020-10-11,2,2020-09-20,spatial_mob,279.5890760808991,278.36147172113573
1015,2020-10-18,3,2020-09-20,spatial_mob,338.5251118530948,430.3865707019708
1017,2020-09-27,0,2020-09-20,spatial_mob,123.00858001627712,307.2207633720991
1017,2020-10-04,1,2020-09-20,spatial_mob,99.5279099315933,178.26526219384786
1017,2020-10-11,2,2020-09-20,spatial_mob,102.83346023534031,378.82965653418955
1017,2020-10-18,3,2020-09-20,spatial_mob,62.561115991869364,72.56780198385225
1019,2020-09-27,0,2020-09-20,spatial_mob,94.69678562466198,135.20670741118565
1019,2020-10-04,1,2020-09-20,spatial_mob,87.59687761500984,110.24093893088644
1019,2020-10-11,2,2020-09-20,spatial_mob,95.57629883840505,142.10785444551115
